,Barrio,Latitud_barrio,Longitud_barrio,IdRest,Lugar,Latitud_lugar,Longitud_lugar,Categoría
876,Nuevo san andres 1,36.701708423292104,-4.451582877698835,4cdfd9efc4f6a35dd0c1d26c,El Bodegón de Paco,36.70180099277631,-4.448397429820376,Steakhouse
877,Nuevo san andres 1,36.701708423292104,-4.451582877698835,4f691295e4b0401845e7429a,Tapería El Aserradero,36.69866104529313,-4.4475378954705445,Tapas Restaurant
878,Nuevo san andres 1,36.701708423292104,-4.451582877698835,4ca5049db7106dcb98bc50a5,Telepizza,36.69961668721997,-4.447166919708252,Pizza Place
879,Nuevo san andres 1,36.701708423292104,-4.451582877698835,4f12a930e4b0380203f051a6,Donde Paqui,36.700747501834215,-4.44883976865378,Diner
880,Nuevo san andres 1,36.701708423292104,-4.451582877698835,4c52eab57f6e20a1af6250ec,Chaplins café,36.70022449,-4.44802893,Café
881,Nuevo san andres 1,36.701708423292104,-4.451582877698835,4d1f43c8bdd7a0935d71e4ce,Pizzería El Pavone,36.69875776356127,-4.448025465896894,Italian Restaurant
882,Campos eliseos,36.7214879962521,-4.410583739947064,4c052b7a187ec928fa01b87b,Refectorium,36.71993491057536,-4.4100655735597565,Mediterranean Restaurant
883,Campos eliseos,36.7214879962521,-4.410583739947064,5800e82b38fad39b2b1b7990,La Canasta,36.719542175113226,-4.412010230753178,Bakery
884,Campos eliseos,36.7214879962521,-4.410583739947064,554a3a86498e315a27eba3f6,El merendero de Antonio Martín,36.71768695322035,-4.4098349947243785,Spanish Restaurant
885,Campos eliseos,36.7214879962521,-4.410583739947064,4d68f98d4c46370444839bb3,Aire Gastrobar,36.72112657531889,-4.406455188594739,Mediterranean Restaurant
886,Campos eliseos,36.7214879962521,-4.410583739947064,5777cfb9498ec5cc170608b9,La Tagliatella,36.718176336415915,-4.412743653498858,Italian Restaurant
887,Campos eliseos,36.7214879962521,-4.410583739947064,4bce2c58ef1095215da68386,Pizza Pino,36.718536039127954,-4.410413855797859,Pizza Place
888,Campos eliseos,36.7214879962521,-4.410583739947064,51af9a7a498e107fcea3d982,Chiringuito Cicsú,36.717407,-4.410616,Restaurant
889,Campos eliseos,36.7214879962521,-4.410583739947064,5206500c2fc6f10bed61b77d,Dunkin' Coffee,36.71858016883829,-4.413579224263516,Donut Shop
890,Campos eliseos,36.7214879962521,-4.410583739947064,4fbbd7bbe4b0766311f1d684,Small Cafe,36.71859721972159,-4.413358981853604,Café
891,Campos eliseos,36.7214879962521,-4.410583739947064,4e0893d262e100e581766be4,Oriental Gong,36.721158,-4.406498,Asian Restaurant
892,Campos eliseos,36.7214879962521,-4.410583739947064,4d9addf09298b1f7d6064a38,Galopain,36.719895002106846,-4.4116597881385635,Café
893,Campos eliseos,36.7214879962521,-4.410583739947064,5343b404498e2019b2929708,El Tres Alta Cocina Clásica,36.71816071174876,-4.40950870513916,Spanish Restaurant
894,Campos eliseos,36.7214879962521,-4.410583739947064,4d0d1805257d6dcb54119a67,Circus,36.72095252028641,-4.408623977601596,Italian Restaurant
895,Campos eliseos,36.7214879962521,-4.410583739947064,4c041c6058dad13a6b364897,Café de París,36.71851444818256,-4.411098278924147,Mediterranean Restaurant
896,Campos eliseos,36.7214879962521,-4.410583739947064,5c8b95861ffed7002cd75c1e,Hard Rock Cafe,36.7185387868992,-4.412866963024296,American Restaurant
897,Campos eliseos,36.7214879962521,-4.410583739947064,4c0420bf58dad13afe364897,La Ménsula,36.71967722178326,-4.408831950886191,Mediterranean Restaurant
898,Campos eliseos,36.7214879962521,-4.410583739947064,4b71c4fef964a520695b2de3,La Casita de la Patata,36.717401093886686,-4.4123864446616325,Fast Food Restaurant
899,Campos eliseos,36.7214879962521,-4.410583739947064,4bf7dab64a67c928293c24cf,Chiringuito Tropicana,36.71903416427362,-4.407262566212765,Spanish Restaurant
900,Campos eliseos,36.7214879962521,-4.410583739947064,4c4064d23735be9a17bc16a4,Pizzeria O'mamma Mia,36.721468790064364,-4.4059880472136195,Pizza Place
901,Campos eliseos,36.7214879962521,-4.410583739947064,4ebbe19c29c239ccef76d885,Marisqueria Los Delfines,36.71729705133995,-4.411419755632149,Restaurant
902,Campos eliseos,36.7214879962521,-4.410583739947064,4da1b3509935a093b440a56f,Chiringuito El Cachalote,36.72008785549535,-4.405267244568821,Mediterranean Restaurant
903,Campos eliseos,36.7214879962521,-4.410583739947064,4b77049df964a520ee742ee3,Spaghetteria Circus,36.72094120949653,-4.408672423906627,Italian Restaurant
904,Campos eliseos,36.7214879962521,-4.410583739947064,50de135fe4b07dd5d1b4c715,Taberna Del Muelle,36.71837800139927,-4.411685979993338,Gastropub
905,Campos eliseos,36.7214879962521,-4.410583739947064,4c0d6a58b1b676b05b8de086,Pizzeria Trastevere,36.71889793160172,-4.410854509910395,Pizza Place
906,Campos eliseos,36.7214879962521,-4.410583739947064,55954635498e5de2c70cce61,Chopp,36.718349473411585,-4.413161810896474,Tapas Restaurant
907,Campos eliseos,36.7214879962521,-4.410583739947064,57b1a4fe498e19de8cbe9421,KFC,36.71804733989923,-4.412770778143577,Fast Food Restaurant
908,Campos eliseos,36.7214879962521,-4.410583739947064,4cfaaabbc6cca35d60c38732,El Rancho,36.71967018271231,-4.409571400222623,Argentinian Restaurant
909,Campos eliseos,36.7214879962521,-4.410583739947064,4c4b50c542b4d13a1d49807e,Taj Palace,36.71878186907041,-4.410555047289519,Indian Restaurant
910,Campos eliseos,36.7214879962521,-4.410583739947064,4bedb4ad946c0f47adcda263,Restaurante Mexicano Jalisco,36.71764770174741,-4.411313792584236,Mexican Restaurant
911,Campos eliseos,36.7214879962521,-4.410583739947064,4b8a50fdf964a520266832e3,Burger King,36.71828903703372,-4.409568465637579,Fast Food Restaurant
912,Campos eliseos,36.7214879962521,-4.410583739947064,4beed3013686c9b62103256e,Irish Time,36.72021606159455,-4.409017625096181,Irish Pub
913,Campos eliseos,36.7214879962521,-4.410583739947064,5a50b321916bc1486b5d5014,Templo Cafes,36.723191,-4.41147,Café
914,Campos eliseos,36.7214879962521,-4.410583739947064,4cd9332aa423a35ded70ef42,Café La Malagueta,36.719395029737825,-4.409208044115085,Café
915,Campos eliseos,36.7214879962521,-4.410583739947064,51b48823498e8590ec5dc4b3,Chiringuito Sicsú,36.71735250874106,-4.410523784530599,Mediterranean Restaurant
916,Campos eliseos,36.7214879962521,-4.410583739947064,514daafae4b073c9372bd21b,Joom,36.71861425922261,-4.4127760067607555,Restaurant
917,Campos eliseos,36.7214879962521,-4.410583739947064,5960e6c059c4234a4c049cc5,El Mirador De La Alcazaba,36.72142,-4.415149,Buffet
918,Campos eliseos,36.7214879962521,-4.410583739947064,4f37eae5e4b0a1f19755ce84,El Capitan Garfio,36.718337,-4.413087,Café
919,Campos eliseos,36.7214879962521,-4.410583739947064,5234555711d2cc03d0edb555,La Mar de Vinos,36.71840737063712,-4.41329991474876,Gastropub
920,Campos eliseos,36.7214879962521,-4.410583739947064,574b3d9ccd10318418bfae67,Burger King Muelle Uno,36.71810644202726,-4.412953514636217,Fast Food Restaurant
921,Campos eliseos,36.7214879962521,-4.410583739947064,4c2b41b6ae6820a1e1791743,Restaurante Los Delfines,36.71750961519234,-4.411198740187866,Mediterranean Restaurant
922,Campos eliseos,36.7214879962521,-4.410583739947064,4fafae34e4b03b8055630f35,Woking Hong Kong,36.71759623414453,-4.412379174168526,Asian Restaurant
923,Campos eliseos,36.7214879962521,-4.410583739947064,4e60d44818a8ce02fc208c85,Restaurante Apolo,36.720134858985574,-4.40566862832304,Food
924,Monte de gibralfaro,36.72367347616273,-4.411108654392036,4c052b7a187ec928fa01b87b,Refectorium,36.71993491057536,-4.4100655735597565,Mediterranean Restaurant
925,Monte de gibralfaro,36.72367347616273,-4.411108654392036,5800e82b38fad39b2b1b7990,La Canasta,36.719542175113226,-4.412010230753178,Bakery
926,Monte de gibralfaro,36.72367347616273,-4.411108654392036,4bbd9696a8cf76b078f3b1fd,Cafetería La Victoria,36.72582,-4.414529,Café
927,Monte de gibralfaro,36.72367347616273,-4.411108654392036,4e0893d262e100e581766be4,Oriental Gong,36.721158,-4.406498,Asian Restaurant
928,Monte de gibralfaro,36.72367347616273,-4.411108654392036,4d0d1805257d6dcb54119a67,Circus,36.72095252028641,-4.408623977601596,Italian Restaurant
929,Monte de gibralfaro,36.72367347616273,-4.411108654392036,4d9addf09298b1f7d6064a38,Galopain,36.719895002106846,-4.4116597881385635,Café
930,Monte de gibralfaro,36.72367347616273,-4.411108654392036,4c0420bf58dad13afe364897,La Ménsula,36.71967722178326,-4.408831950886191,Mediterranean Restaurant
931,Monte de gibralfaro,36.72367347616273,-4.411108654392036,4fb6535ee4b03d283440fb40,Los del Colmenar,36.727569085675064,-4.413599002844307,Restaurant
932,Monte de gibralfaro,36.72367347616273,-4.411108654392036,4b77049df964a520ee742ee3,Spaghetteria Circus,36.72094120949653,-4.408672423906627,Italian Restaurant
933,Monte de gibralfaro,36.72367347616273,-4.411108654392036,4cfaaabbc6cca35d60c38732,El Rancho,36.71967018271231,-4.409571400222623,Argentinian Restaurant
934,Monte de gibralfaro,36.72367347616273,-4.411108654392036,4beed3013686c9b62103256e,Irish Time,36.72021606159455,-4.409017625096181,Irish Pub
935,Monte de gibralfaro,36.72367347616273,-4.411108654392036,5960e6c059c4234a4c049cc5,El Mirador De La Alcazaba,36.72142,-4.415149,Buffet
936,Monte de gibralfaro,36.72367347616273,-4.411108654392036,4d0a0fb8c370a35df9850e22,Panificadora Pinos,36.72764306007897,-4.4124193596135415,Bakery
937,Pol ctra de cartama,36.71461193765814,-4.450293034776231,4de93f3cd1648c979647cf82,Pizza Real,36.71309395048944,-4.451403395066192,Pizza Place
938,Pol ctra de cartama,36.71461193765814,-4.450293034776231,4dd8deaad1647fcf3e6de3bb,Casa Kiki,36.71632480650547,-4.451117601746666,Bakery
939,Pol ctra de cartama,36.71461193765814,-4.450293034776231,4d3ffc0bc1d4721e511a0cc7,Cafeteria Los Olivos,36.71349,-4.449665,Café
940,Pol ctra de cartama,36.71461193765814,-4.450293034776231,4c79722a97028cfac229dbfe,Burger King,36.71496529782016,-4.454877052992753,Fast Food Restaurant
941,Pol ctra de cartama,36.71461193765814,-4.450293034776231,4d741e0fd6f06dcbf47b1008,Cinema Cafe,36.71089043456237,-4.447774140381493,Café
942,Pol ctra de cartama,36.71461193765814,-4.450293034776231,4ce782ab867f60fc09f736c3,Mesón Huesca,36.716918,-4.445815,Spanish Restaurant
943,Pol ctra de cartama,36.71461193765814,-4.450293034776231,4e57b385d22d61e8f33d719b,Café Los Reyes,36.7110481940917,-4.447291598692344,Breakfast Spot
944,La barriguilla,36.71660232811574,-4.456011630968519,4dd8deaad1647fcf3e6de3bb,Casa Kiki,36.71632480650547,-4.451117601746666,Bakery
945,La barriguilla,36.71660232811574,-4.456011630968519,4c79722a97028cfac229dbfe,Burger King,36.71496529782016,-4.454877052992753,Fast Food Restaurant
946,La barriguilla,36.71660232811574,-4.456011630968519,4d41d81a5af26ea819b47d6e,Cinecom,36.71678096067679,-4.456334950229822,Burger Joint
947,La barriguilla,36.71660232811574,-4.456011630968519,4d30149e82fd5481ebc2afa8,Cafetería Gelu,36.71787253403817,-4.4556210191462755,Café
948,La pelusilla,36.72219945864797,-4.349014616413532,517afd02e4b03bbd7061e974,Supermac,36.7200581861758,-4.353560007855598,Burger Joint
949,La pelusilla,36.72219945864797,-4.349014616413532,4f650e5be4b02cbb7fa284e2,Pizzeria el Palo,36.71772568671915,-4.34960123206883,Pizza Place
950,La pelusilla,36.72219945864797,-4.349014616413532,4cfaaf467945224b58a481e7,El Palo,36.71980286651625,-4.353434566845148,Burger Joint
951,Explanada de la estación,36.71305453222618,-4.431261685595489,4bb503a20fb7b713f7d2bf8a,La Tagliatella,36.71529810299304,-4.431495020119185,Italian Restaurant
952,Explanada de la estación,36.71305453222618,-4.431261685595489,4d2bedb8ebacb1f777571050,Los Valle Churros Y Chocolate,36.71308977972861,-4.429276361041498,Café
953,Explanada de la estación,36.71305453222618,-4.431261685595489,4d97935ae07ea35d207bdd02,Restaurante Japonés Kyoto,36.71114867208626,-4.428592307234352,Japanese Restaurant
954,Explanada de la estación,36.71305453222618,-4.431261685595489,58d8e8852f91cb026fc2d921,Da Saveria,36.714436,-4.428686,Italian Restaurant
955,Explanada de la estación,36.71305453222618,-4.431261685595489,4b6ddacff964a52006962ce3,Candamil,36.71448068341679,-4.427384907323258,Spanish Restaurant
956,Explanada de la estación,36.71305453222618,-4.431261685595489,52944e31498e7e1cc6e20543,Granier Panes Artesanos,36.712787908430585,-4.432986665188229,Bakery
957,Explanada de la estación,36.71305453222618,-4.431261685595489,4e876da85c5cfd1dcc657cea,Domino's Pizza,36.713960937494754,-4.433263066506208,Pizza Place
958,Explanada de la estación,36.71305453222618,-4.431261685595489,50fffe6ee0e2c5d3847f28f6,Asador Iñaki,36.70912103810216,-4.4338585571433535,Spanish Restaurant
959,Explanada de la estación,36.71305453222618,-4.431261685595489,4cb027f6cbab236a6e229e73,El Secreto,36.713690754890834,-4.4333764116754,Café
960,Explanada de la estación,36.71305453222618,-4.431261685595489,4f6630cee4b0fb96f7635ee1,El Capricho,36.71375,-4.433398,Turkish Restaurant
961,Explanada de la estación,36.71305453222618,-4.431261685595489,4bdecaf0ffdec9285a9ae9a1,VIPS,36.711900765044206,-4.43308043446915,Restaurant
962,Explanada de la estación,36.71305453222618,-4.431261685595489,4edff3069adf58ec9d75a72a,Restaurante Gallego Candemil,36.714130785217215,-4.426817737319209,Spanish Restaurant
963,Explanada de la estación,36.71305453222618,-4.431261685595489,4c0a81f9009a0f479b7be9bf,Foster's Hollywood,36.71174915391996,-4.433055624507523,American Restaurant
964,Explanada de la estación,36.71305453222618,-4.431261685595489,56812806498e639d229e20e4,La Perica,36.712707,-4.431224,Bistro
965,Explanada de la estación,36.71305453222618,-4.431261685595489,5037dc00e4b0107229393daa,Asakusa,36.71568126934967,-4.428105735395536,Asian Restaurant
966,Explanada de la estación,36.71305453222618,-4.431261685595489,53c7b138498edeb14aeb833f,Mister Noodles,36.714144409702996,-4.431247528191334,Asian Restaurant
967,Explanada de la estación,36.71305453222618,-4.431261685595489,4c59662404f9be9a2b20ef60,100 Montaditos,36.711929342809285,-4.432753558160035,Sandwich Place
968,Explanada de la estación,36.71305453222618,-4.431261685595489,57a5fb23498ec1f9eaff9370,Lizarran,36.71177,-4.431787,Tapas Restaurant
969,Explanada de la estación,36.71305453222618,-4.431261685595489,4bffe07bf61ea59367e3ea13,Pans & Company,36.71445410473761,-4.432498621968396,Sandwich Place
970,Explanada de la estación,36.71305453222618,-4.431261685595489,54b0e969498efd7048f91ce8,La Mar de Soler,36.71400220119432,-4.43016920622685,Seafood Restaurant
971,Explanada de la estación,36.71305453222618,-4.431261685595489,4c7822ea794e224b1e266128,Burguer Dallas,36.71294371170928,-4.4359620770530075,Burger Joint
972,Explanada de la estación,36.71305453222618,-4.431261685595489,509eb5c6e4b076197c36fbb2,Taco Bell,36.71196338414721,-4.432356646577947,Fast Food Restaurant
973,Explanada de la estación,36.71305453222618,-4.431261685595489,4d174244cc216ea8d2026ed3,Wok Directo,36.709471627,-4.42812279,Asian Restaurant
974,Explanada de la estación,36.71305453222618,-4.431261685595489,4be9586288ed2d7f37d6cc1d,Juandi,36.712127264978236,-4.430641544039722,Spanish Restaurant
975,Explanada de la estación,36.71305453222618,-4.431261685595489,50410dd6e4b0805b9ecf3101,Tomaquet,36.71203336501356,-4.432769714952517,Tapas Restaurant
976,Explanada de la estación,36.71305453222618,-4.431261685595489,4cea7f080f196dcb142052ae,Ginos,36.71191961904099,-4.433061031046492,Italian Restaurant
977,Explanada de la estación,36.71305453222618,-4.431261685595489,4cfd4a97c6cca35df20f9632,Mendivil,36.71352696745083,-4.430968807320731,Burger Joint
978,Explanada de la estación,36.71305453222618,-4.431261685595489,53221600498ee5e1964f4286,D'Vinos y Copas,36.71392186070266,-4.427998689129238,Tapas Restaurant
979,Explanada de la estación,36.71305453222618,-4.431261685595489,4d3076097791224bb268d142,Bar Nuestra Señora Del Gran Poder,36.713339606373125,-4.429434725615097,Spanish Restaurant
980,Explanada de la estación,36.71305453222618,-4.431261685595489,4cce9ca27c2ff04d1997a57e,Sabora,36.71271921091947,-4.432065944835818,Breakfast Spot
981,Explanada de la estación,36.71305453222618,-4.431261685595489,4ca0b3fc8afca0933ef71416,Dunkin' Coffee,36.7119470352626,-4.43186768167432,Donut Shop
982,Explanada de la estación,36.71305453222618,-4.431261685595489,4fdcd551e4b01d23393a9ecb,Sushimore,36.71441706111804,-4.432355059822095,Sushi Restaurant
983,Explanada de la estación,36.71305453222618,-4.431261685595489,4e20aba5a80968cf3e379575,Brasayleña Vialia,36.71194247581049,-4.433045270133818,Brazilian Restaurant
984,Explanada de la estación,36.71305453222618,-4.431261685595489,4d8c8c4dc1b1721ee0e20246,Telepizza,36.71608654896498,-4.433073647208367,Pizza Place
985,Explanada de la estación,36.71305453222618,-4.431261685595489,4c0be9b4340720a193d28893,McDonald's,36.712152001571134,-4.4327116501858255,Fast Food Restaurant
986,Explanada de la estación,36.71305453222618,-4.431261685595489,4cd8556a5e1b721eaba239d9,Restaurante Chino Flamingo,36.71285041048879,-4.429131699427124,Chinese Restaurant
987,Explanada de la estación,36.71305453222618,-4.431261685595489,4cdbfc41930af04dafb78d97,Romolo y Remo,36.71444434361937,-4.4263226370374396,Italian Restaurant
988,Explanada de la estación,36.71305453222618,-4.431261685595489,4f6875bde4b0141f196a0c54,Brunch,36.711153935633845,-4.427264922696479,Diner
989,Explanada de la estación,36.71305453222618,-4.431261685595489,4fb80c93e4b08d8adeb5d4f9,Plan B Food,36.715463739934215,-4.4267469167361035,Restaurant
990,Finca el candado,36.72313280159602,-4.345064198990747,5318a5d8498ecbe3b53d1397,El Restaurante del Candado Golf,36.72171785071836,-4.342998909937854,Restaurant
991,Finca el candado,36.72313280159602,-4.345064198990747,4c1a2c7b98f4a593ef2301f6,Candado Golf,36.72146988339081,-4.3426828618692,Spanish Restaurant
992,La caleta,36.720665727952685,-4.403226552582762,4d68f98d4c46370444839bb3,Aire Gastrobar,36.72112657531889,-4.406455188594739,Mediterranean Restaurant
993,La caleta,36.720665727952685,-4.403226552582762,4e0893d262e100e581766be4,Oriental Gong,36.721158,-4.406498,Asian Restaurant
994,La caleta,36.720665727952685,-4.403226552582762,4da1b3509935a093b440a56f,Chiringuito El Cachalote,36.72008785549535,-4.405267244568821,Mediterranean Restaurant
995,La caleta,36.720665727952685,-4.403226552582762,4c4064d23735be9a17bc16a4,Pizzeria O'mamma Mia,36.721468790064364,-4.4059880472136195,Pizza Place
996,La caleta,36.720665727952685,-4.403226552582762,4bf7dab64a67c928293c24cf,Chiringuito Tropicana,36.71903416427362,-4.407262566212765,Spanish Restaurant
997,La caleta,36.720665727952685,-4.403226552582762,4d0d1805257d6dcb54119a67,Circus,36.72095252028641,-4.408623977601596,Italian Restaurant
998,La caleta,36.720665727952685,-4.403226552582762,4edb9ad3b6344371f84b238f,Restaurant Oasis,36.72180334599949,-4.398435816591178,Seafood Restaurant
999,La caleta,36.720665727952685,-4.403226552582762,4b77049df964a520ee742ee3,Spaghetteria Circus,36.72094120949653,-4.408672423906627,Italian Restaurant
1000,La caleta,36.720665727952685,-4.403226552582762,561bff0e498ef927de25df01,Kaede,36.72150907917194,-4.404166907397084,Sushi Restaurant
